4526.615405674, 0.23675696550000008, 0.0
4528.053409737, 0.23675696550000008, 0.0
4528.545694046, 0.23675696550000008, 0.0
4528.567895748, 0.23675696550000008, 0.0
4528.597503079, 0.23675696550000008, 0.0
4528.632918004, 0.23675696550000008, 0.0
4528.671036025, 0.23675696550000008, 0.0
4528.686529423, 0.23675696550000008, 0.0
4528.717502403, 0.23675696550000008, 0.0
4528.747428101, 0.23675696550000008, 0.0
4528.776943026, 0.23675696550000008, 0.0
4528.808165911, 0.23675696550000008, 0.0
4528.838578473, 0.23675696550000008, 0.0
4528.867505165, 0.23675696550000008, 0.0
4528.89758462, 0.23675696550000008, 0.0
4528.926639088, 0.23675696550000008, 0.0
4528.97171041, 0.23675696550000008, 0.0
4528.986269301, 0.23675696550000008, 0.0
4529.016913971, 0.23675696550000008, 0.0
4529.047732972, 0.23675696550000008, 0.0
4529.078598825, 0.23675696550000008, 0.0
4529.108080362, 0.23675696550000008, 0.0
4529.136501504, 0.23675696550000008, 0.0
4529.169939028, 0.23675696550000008, 0.0
4529.197657013, 0.23675696550000008, 0.0
4529.226983755, 0.23675696550000008, 0.0
4529.26077833, 0.23675696550000008, 0.0
4529.287232608, 0.23675696550000008, 0.0
4529.318686954, 0.23675696550000008, 0.0
4529.347453721, 0.23675696550000008, 0.0
4529.377299253, 0.23675696550000008, 0.0
4529.406766327, 0.23675696550000008, 0.0
4529.438029434, 0.23675696550000008, 0.0
4529.468140537, 0.23675696550000008, 0.0
4529.497252912, 0.23675696550000008, 0.0
4529.526436822, 0.23675696550000008, 0.0
4529.557679411, 0.23675696550000008, 0.0
4529.587204169, 0.23675696550000008, 0.0
4529.616922018, 0.23675696550000008, 0.0
4529.647605391, 0.23675696550000008, 0.0
4529.677164853, 0.23675696550000008, 0.0
4529.708354127, 0.23675696550000008, 0.0
4529.738844706, 0.23675696550000008, 0.0
4529.76645023, 0.23675696550000008, 0.0
4529.797564857, 0.23675696550000008, 0.0
4529.827055616, 0.23675696550000008, 0.0
4529.857434845, 0.23675696550000008, 0.0
4529.887319821, 0.23675696550000008, 0.0
4529.918218247, 0.23675696550000008, 0.0
4529.94912571, 0.23675696550000008, 0.0
4529.990293748, 0.23675696550000008, 0.0
4530.008150912, 0.23675696550000008, 0.0
4530.04547048, 0.23675696550000008, 0.0
4530.068308804, 0.23675696550000008, 0.0
4530.0977096, 0.23675696550000008, 0.0
4530.126820382, 0.23675696550000008, 0.0
4530.158553002, 0.23675696550000008, 0.0
4530.188569902, 0.23675696550000008, 0.0
4530.218406175, 0.23675696550000008, 0.0
4530.248731423, 0.23675696550000008, 0.0
4530.277061178, 0.23675696550000008, 0.0
4530.308528005, 0.23675696550000008, 0.0
4530.338511461, 0.23675696550000008, 0.0
4530.368433122, 0.23675696550000008, 0.0
4530.398047342, 0.23675696550000008, 0.0
4530.440719083, 0.23675696550000008, 0.0
4530.459181091, 0.23675696550000008, 0.0
4530.488375002, 0.23675696550000008, 0.0
4530.518346181, 0.23675696550000008, 0.0
4530.549163589, 0.23675696550000008, 0.0
4530.577941413, 0.23675696550000008, 0.0
4530.609319092, 0.23675696550000008, 0.0
4530.640738697, 0.23675696550000008, 0.0
4530.668235499, 0.23675696550000008, 0.0
