3963.683531925, 0.23675696550000008,    0.0
3964.184289064, 0.23675696550000008,    0.0
3964.206180348, 0.23675696550000008,    0.0
3964.235410652, 0.23675696550000008,    0.0
3964.26993602, 0.23675696550000008,    0.0
3964.298108818, 0.23675696550000008,    0.0
3964.32903299, 0.23675696550000008,    0.0
3964.355442514, 0.23675696550000008,    0.0
3964.386535851, 0.23675696550000008,    0.0
3964.415064682, 0.23675696550000008,    0.0
3964.444870664, 0.23675696550000008,    0.0
3964.475339082, 0.23675696550000008,    0.0
3964.507539608, 0.23675696550000008,    0.0
3964.537877917, 0.23675696550000008,    0.0
3964.565770275, 0.23675696550000008,    0.0
3964.596527541, 0.23675696550000008,    0.0
3964.634697753, 0.23675696550000008,    0.0
3964.655666104, 0.23675696550000008,    0.0
3964.686131504, 0.23675696550000008,    0.0
3964.715625563, 0.23675696550000008,    0.0
3964.745880632, 0.23675696550000008,    0.0
3964.775748299, 0.23675696550000008,    0.0
3964.806515139, 0.23675696550000008,    0.0
3964.837642253, 0.23675696550000008,    0.0
3964.865788867, 0.23675696550000008,    0.0
3964.895499183, 0.23675696550000008,    0.0
3964.925145112, 0.23675696550000008,    0.0
3964.956970272, 0.23675696550000008,    0.0
3964.985160163, 0.23675696550000008,    0.0
3965.016394628, 0.23675696550000008,    0.0
3965.04657405, 0.23675696550000008,    0.0
3965.074182151, 0.23675696550000008,    0.0
3965.10520897, 0.23675696550000008,    0.0
3965.146891675, 0.23675696550000008,    0.0
3965.16848937, 0.23675696550000008,    0.0
3965.19594003, 0.23675696550000008,    0.0
3965.225575069, 0.23675696550000008,    0.0
3965.255755917, 0.23675696550000008,    0.0
3965.286353908, 0.23675696550000008,    0.0
3965.314824499, 0.23675696550000008,    0.0
3965.345922557, 0.23675696550000008,    0.0
3965.374826588, 0.23675696550000008,    0.0
3965.406739506, 0.23675696550000008,    0.0
3965.436286103, 0.23675696550000008,    0.0
3965.466961463, 0.23675696550000008,    0.0
3965.49576455, 0.23675696550000008,    0.0
3965.525366868, 0.23675696550000008,    0.0
3965.554796947, 0.23675696550000008,    0.0
3965.584812815, 0.23675696550000008,    0.0
3965.617467392, 0.23675696550000008,    0.0
3965.644881144, 0.23675696550000008,    0.0
3965.675944277, 0.23675696550000008,    0.0
3965.706193994, 0.23675696550000008,    0.0
3965.734626938, 0.23675696550000008,    0.0
3965.76587705, 0.23675696550000008,    0.0
3965.797350752, 0.23675696550000008,    0.0
3965.828525477, 0.23675696550000008,    0.0
3965.959807107, 0.23675696550000008,    0.0
3965.961991876, 0.23675696550000008,    0.0
3965.974550572, 0.23675696550000008,    0.0
3966.005224728, 0.23675696550000008,    0.0
3966.034703363, 0.23675696550000008,    0.0
